member_id,member_name,party,state,congress,avg_simple_conformity,avg_entropy_conformity,votes_cast,birth_year,first_year_served,gender,chamber,district
S277,Carper (D-DE),D,DE,118,0.9897058823529412,0.9082395235707036,680,,,,,
S278,Clinton (D-NY),D,NY,107,0.9408,0.6639949110898034,625,,,,,
S278,Clinton (D-NY),D,NY,108,0.9494640122511484,0.6680159044993638,653,,,,,
S278,Clinton (D-NY),D,NY,109,0.9272727272727272,0.6704761833771155,275,,,,,
S278,Clinton (D-NY),D,NY,110,0.9732142857142856,0.756031853111866,448,,,,,
S278,Clinton (D-NY),D,NY,111,1.0,0.8492726659934691,5,,,,,
S279,Corzine (D-NJ),D,NJ,107,0.9127625201938612,0.6564849805891346,619,,,,,
S279,Corzine (D-NJ),D,NJ,108,0.9475308641975309,0.663719366875561,648,,,,,
S279,Corzine (D-NJ),D,NJ,109,0.8972602739726028,0.6098080537435184,146,,,,,
S280,Dayton (D-MN),D,MN,107,0.9319286871961102,0.6658041182454033,617,,,,,
S280,Dayton (D-MN),D,MN,108,0.933130699088146,0.658473518693007,658,,,,,
S280,Dayton (D-MN),D,MN,109,0.9427480916030534,0.6691905837294997,262,,,,,
S281,Ensign (R-NV),R,NV,107,0.8776859504132232,0.6498257849307449,605,,,,,
S281,Ensign (R-NV),R,NV,108,0.9042553191489362,0.7519847908713768,658,,,,,
S281,Ensign (R-NV),R,NV,109,0.8717948717948718,0.5803592746206417,273,,,,,
S281,Ensign (R-NV),R,NV,110,0.8769968051118211,0.5087050154546371,626,,,,,
S281,Ensign (R-NV),R,NV,111,0.914580265095729,0.6240479463965101,679,,,,,
S281,Ensign (R-NV),R,NV,112,0.8596491228070176,0.7438392854680994,57,,,,,
S282,Nelson (D-FL),D,FL,107,0.9024,0.6572395644243405,625,,,,,
S282,Nelson (D-FL),D,FL,108,0.928679817905918,0.6524183714955026,659,,,,,
S282,Nelson (D-FL),D,FL,109,0.8819188191881919,0.6488490522534133,271,,,,,
S282,Nelson (D-FL),D,FL,110,0.9178294573643412,0.7489033857389857,645,,,,,
S282,Nelson (D-FL),D,FL,111,0.9310850439882696,0.7356834369967206,682,,,,,
S282,Nelson (D-FL),D,FL,112,0.9420289855072465,0.7739666644357568,483,,,,,
S282,Nelson (D-FL),D,FL,113,0.9858934169278996,0.8918689866224975,638,,,,,
S282,Nelson (D-FL),D,FL,114,0.9297872340425531,0.7416595393988628,470,,,,,
S282,Nelson (D-FL),D,FL,115,0.8848263254113345,0.6709255609900076,547,,,,,
S283,Nelson (D-NE),D,NE,107,0.7576243980738363,0.5912370242089765,623,,,,,
S283,Nelson (D-NE),D,NE,108,0.7212863705972435,0.5648587642339976,653,,,,,
S283,Nelson (D-NE),D,NE,109,0.6934306569343066,0.5516981578535738,274,,,,,
S283,Nelson (D-NE),D,NE,110,0.8132716049382716,0.6914331537455236,648,,,,,
S283,Nelson (D-NE),D,NE,111,0.6853448275862069,0.5741623498980578,696,,,,,
S283,Nelson (D-NE),D,NE,112,0.8568464730290456,0.7202352448859356,482,,,,,
S284,Stabenow (D-MI),D,MI,107,0.945945945945946,0.6720737290515857,629,,,,,
S284,Stabenow (D-MI),D,MI,108,0.9671641791044776,0.6685903423305601,670,,,,,
S284,Stabenow (D-MI),D,MI,109,0.933579335793358,0.6661550194164672,271,,,,,
S284,Stabenow (D-MI),D,MI,110,0.9537037037037036,0.7530980814758291,648,,,,,
S284,Stabenow (D-MI),D,MI,111,0.9768115942028984,0.7522225697338968,690,,,,,
S284,Stabenow (D-MI),D,MI,112,0.9352818371607516,0.770891270553226,479,,,,,
S284,Stabenow (D-MI),D,MI,113,0.9922600619195048,0.8941493197113513,646,,,,,
S284,Stabenow (D-MI),D,MI,114,0.9494949494949496,0.757058041273388,495,,,,,
S284,Stabenow (D-MI),D,MI,115,0.9155172413793105,0.6707386561720363,580,,,,,
S284,Stabenow (D-MI),D,MI,116,0.9209370424597364,0.6377177250801982,683,,,,,
S284,Stabenow (D-MI),D,MI,117,0.994535519125683,0.9490821117013014,915,,,,,
S284,Stabenow (D-MI),D,MI,118,0.9894419306184012,0.9087440280600206,663,,,,,
S286,Talent (R-MO),R,MO,108,0.9654135338345864,0.7658506466113042,665,,,,,
S286,Talent (R-MO),R,MO,109,0.8586956521739131,0.5780355509604369,276,,,,,
S287,Cornyn (R-TX),R,TX,108,0.9653092006033184,0.7720102646031023,663,,,,,
S287,Cornyn (R-TX),R,TX,109,0.8856088560885609,0.5786236751217573,271,,,,,
S287,Cornyn (R-TX),R,TX,110,0.9145569620253164,0.5219121081316794,632,,,,,
S287,Cornyn (R-TX),R,TX,111,0.9427312775330396,0.6360572715087052,681,,,,,
S287,Cornyn (R-TX),R,TX,112,0.9270833333333334,0.533624372160362,480,,,,,
S287,Cornyn (R-TX),R,TX,113,0.905511811023622,0.6227878437004596,635,,,,,
S287,Cornyn (R-TX),R,TX,114,0.9371196754563894,0.6385523498042269,493,,,,,
S287,Cornyn (R-TX),R,TX,115,0.988013698630137,0.8557089933977918,584,,,,,
S287,Cornyn (R-TX),R,TX,116,0.9747191011235956,0.8575828959500417,712,,,,,
S287,Cornyn (R-TX),R,TX,117,0.8310185185185185,0.5304178691333195,864,,,,,
S287,Cornyn (R-TX),R,TX,118,0.9131736526946108,0.591266160061007,668,,,,,
S287,Cornyn (R-TX),R,TX,119,1.0,0.9464083325135028,279,,,,,
S288,Murkowski (R-AK),R,AK,108,0.948031496062992,0.7562051811289261,635,,,,,
S288,Murkowski (R-AK),R,AK,109,0.9356060606060606,0.5971671332876014,264,,,,,
S288,Murkowski (R-AK),R,AK,110,0.8081123244929798,0.5001802318266306,641,,,,,
S288,Murkowski (R-AK),R,AK,111,0.8082191780821918,0.5891674516184997,657,,,,,
S288,Murkowski (R-AK),R,AK,112,0.7294372294372294,0.4615409133789734,462,,,,,
S288,Murkowski (R-AK),R,AK,113,0.6311475409836066,0.4798742413510661,610,,,,,
S288,Murkowski (R-AK),R,AK,114,0.8274428274428275,0.5917917111441685,481,,,,,
S288,Murkowski (R-AK),R,AK,115,0.9329805996472664,0.8289056485926051,567,,,,,
S288,Murkowski (R-AK),R,AK,116,0.935820895522388,0.8325577370398087,670,,,,,
S288,Murkowski (R-AK),R,AK,117,0.5314685314685315,0.3879890745568293,858,,,,,
S288,Murkowski (R-AK),R,AK,118,0.5493171471927162,0.4012312728301238,659,,,,,
S288,Murkowski (R-AK),R,AK,119,0.927007299270073,0.8918596620456847,274,,,,,
S289,Alexander (R-TN),R,TN,108,0.9650986342943856,0.7650026403250442,659,,,,,
S289,Alexander (R-TN),R,TN,109,0.9003831417624522,0.584204974274419,261,,,,,
S289,Alexander (R-TN),R,TN,110,0.8851674641148325,0.5119489628457013,627,,,,,
S289,Alexander (R-TN),R,TN,111,0.8396501457725948,0.6130621709794267,686,,,,,
S289,Alexander (R-TN),R,TN,112,0.8829787234042553,0.524164811691283,470,,,,,
S289,Alexander (R-TN),R,TN,113,0.8694942903752039,0.6086917739415568,613,,,,,
S289,Alexander (R-TN),R,TN,114,0.8647540983606558,0.606489924149259,488,,,,,
S289,Alexander (R-TN),R,TN,115,0.964221824686941,0.8477277507128174,559,,,,,
S289,Alexander (R-TN),R,TN,116,0.9641638225255972,0.835520647845412,586,,,,,
S290,Chambliss (R-GA),R,GA,108,0.97239263803681,0.7791750499445531,652,,,,,
S290,Chambliss (R-GA),R,GA,109,0.920754716981132,0.6067670035015685,265,,,,,
S290,Chambliss (R-GA),R,GA,110,0.9208074534161492,0.5170950111151912,644,,,,,
S290,Chambliss (R-GA),R,GA,111,0.9503012048192772,0.6351300880518072,664,,,,,
S290,Chambliss (R-GA),R,GA,112,0.9212765957446808,0.5357947923821673,470,,,,,
S290,Chambliss (R-GA),R,GA,113,0.8715277777777778,0.5967545360644994,576,,,,,
S291,Coleman (R-MN),R,MN,108,0.9400299850074962,0.7558384447497116,667,,,,,
S291,Coleman (R-MN),R,MN,109,0.8421052631578947,0.5735412163997875,266,,,,,
S291,Coleman (R-MN),R,MN,110,0.7867298578199052,0.4848788223651024,633,,,,,
S292,Dole (R-NC),R,NC,108,0.954954954954955,0.7661540643595902,666,,,,,
S292,Dole (R-NC),R,NC,109,0.9306569343065694,0.6001780611806067,274,,,,,
S292,Dole (R-NC),R,NC,110,0.8824476650563607,0.5073527372634824,621,,,,,
S293,Graham (R-SC),R,SC,108,0.9349470499243572,0.7630393733862076,661,,,,,
S293,Graham (R-SC),R,SC,109,0.898876404494382,0.6041173625543446,267,,,,,
S293,Graham (R-SC),R,SC,110,0.8850574712643678,0.5080536000987734,609,,,,,
S293,Graham (R-SC),R,SC,111,0.9321533923303836,0.629612214746001,678,,,,,
S293,Graham (R-SC),R,SC,112,0.8607594936708861,0.514365889170247,474,,,,,
S293,Graham (R-SC),R,SC,113,0.8637110016420362,0.6155663807315087,609,,,,,
S293,Graham (R-SC),R,SC,114,0.8469656992084432,0.6141431381821547,379,,,,,
S293,Graham (R-SC),R,SC,115,0.9654545454545456,0.852628389205838,550,,,,,
S293,Graham (R-SC),R,SC,116,0.9738372093023256,0.8526701786696153,688,,,,,
S293,Graham (R-SC),R,SC,117,0.6261904761904762,0.4357061695573991,840,,,,,
S293,Graham (R-SC),R,SC,118,0.691358024691358,0.470106692931317,648,,,,,
S293,Graham (R-SC),R,SC,119,0.9960474308300395,0.9408998733491636,253,,,,,
S295,Pryor (D-AR),D,AR,108,0.8895522388059701,0.6512060032947415,670,,,,,
S295,Pryor (D-AR),D,AR,109,0.8363636363636363,0.6449424743185266,275,,,,,
S295,Pryor (D-AR),D,AR,110,0.8669724770642202,0.7305690877578516,654,,,,,
S295,Pryor (D-AR),D,AR,111,0.9073806078147612,0.7264427395741038,691,,,,,
S295,Pryor (D-AR),D,AR,112,0.893305439330544,0.7475948079643426,478,,,,,
S295,Pryor (D-AR),D,AR,113,0.9210950080515298,0.8561313235492638,621,,,,,
S296,Sununu (R-NH),R,NH,108,0.911353032659409,0.7540367939828899,643,,,,,
S296,Sununu (R-NH),R,NH,109,0.7686567164179104,0.5370174171915134,268,,,,,
S296,Sununu (R-NH),R,NH,110,0.8416149068322981,0.5058848713375897,644,,,,,
S297,Salazar (D-CO),D,CO,109,0.8731884057971014,0.6512622922091644,276,,,,,
S297,Salazar (D-CO),D,CO,110,0.9206106870229008,0.7513423298181653,655,,,,,
S297,Salazar (D-CO),D,CO,111,1.0,0.8492726659934691,5,,,,,
S298,Obama (D-IL),D,IL,109,0.9514925373134328,0.6693399859981518,268,,,,,
S298,Obama (D-IL),D,IL,110,0.96011396011396,0.7293144370634357,351,,,,,
S299,Vitter (R-LA),R,LA,109,0.8953488372093024,0.5726742866102057,258,,,,,
S299,Vitter (R-LA),R,LA,110,0.8692185007974481,0.4984447998779359,627,,,,,
S299,Vitter (R-LA),R,LA,111,0.9254185692541856,0.624396765517288,657,,,,,
S299,Vitter (R-LA),R,LA,112,0.8363228699551569,0.5032581455518673,446,,,,,
S299,Vitter (R-LA),R,LA,113,0.8887015177065767,0.6107366157302909,593,,,,,
S299,Vitter (R-LA),R,LA,114,0.9107981220657276,0.6245668711752613,426,,,,,
S300,Burr (R-NC),R,NC,109,0.8992537313432836,0.5884188679679941,268,,,,,
S300,Burr (R-NC),R,NC,110,0.8915094339622641,0.5175082315393621,636,,,,,
S300,Burr (R-NC),R,NC,111,0.9365781710914456,0.6327691900064378,678,,,,,
S300,Burr (R-NC),R,NC,112,0.9118942731277532,0.5259925579221875,454,,,,,
S300,Burr (R-NC),R,NC,113,0.9247648902821316,0.6244520176289493,638,,,,,
S300,Burr (R-NC),R,NC,114,0.9238476953907816,0.6334804458638799,499,,,,,
S300,Burr (R-NC),R,NC,115,0.9786096256684492,0.8512600276210116,561,,,,,
S300,Burr (R-NC),R,NC,116,0.98256735340729,0.8511875675498121,631,,,,,
S300,Burr (R-NC),R,NC,117,0.7972116603295311,0.5295122208965811,789,,,,,
S301,Coburn (R-OK),R,OK,109,0.8376383763837638,0.5594729183639479,271,,,,,
S301,Coburn (R-OK),R,OK,110,0.7986798679867987,0.4801566684523314,606,,,,,
S301,Coburn (R-OK),R,OK,111,0.9072164948453608,0.6147977448255558,679,,,,,
S301,Coburn (R-OK),R,OK,112,0.8520971302428256,0.5070577416687889,453,,,,,
S301,Coburn (R-OK),R,OK,113,0.8669201520912547,0.5909591584488256,526,,,,,
S302,DeMint (R-SC),R,SC,109,0.8801498127340824,0.5854174037381903,267,,,,,
S302,DeMint (R-SC),R,SC,110,0.8151658767772512,0.4871738898505909,633,,,,,
S302,DeMint (R-SC),R,SC,111,0.9050445103857568,0.6175536436059101,674,,,,,
S302,DeMint (R-SC),R,SC,112,0.7517401392111369,0.4655429118942742,431,,,,,
S303,Thune (R-SD),R,SD,109,0.8702290076335878,0.5788624154069516,262,,,,,
S303,Thune (R-SD),R,SD,110,0.8987730061349694,0.5186658467352696,652,,,,,
S303,Thune (R-SD),R,SD,111,0.9565846599131692,0.6325013304055737,691,,,,,
S303,Thune (R-SD),R,SD,112,0.9157894736842104,0.5332072420196209,475,,,,,
S303,Thune (R-SD),R,SD,113,0.9479326186830016,0.6288954864941776,653,,,,,
S303,Thune (R-SD),R,SD,114,0.9397590361445785,0.6377946248618597,498,,,,,
S303,Thune (R-SD),R,SD,115,0.9897610921501706,0.8532943881196662,586,,,,,
S303,Thune (R-SD),R,SD,116,0.9902234636871508,0.8553673569225728,716,,,,,
S303,Thune (R-SD),R,SD,117,0.9452954048140044,0.5491137601120474,914,,,,,
S303,Thune (R-SD),R,SD,118,0.9429824561403508,0.5965971387328808,684,,,,,
S303,Thune (R-SD),R,SD,119,0.9928057553956836,0.9437785068929344,278,,,,,
S304,Martinez (R-FL),R,FL,109,0.9166666666666666,0.5752470032059969,264,,,,,
S304,Martinez (R-FL),R,FL,110,0.8695652173913043,0.5050530344472924,644,,,,,
S304,Martinez (R-FL),R,FL,111,0.849802371541502,0.5128016397705609,253,,,,,
S305,Isakson (R-GA),R,GA,109,0.9191176470588236,0.6045960956470029,272,,,,,
S305,Isakson (R-GA),R,GA,110,0.9361370716510904,0.5259745244002412,642,,,,,
S305,Isakson (R-GA),R,GA,111,0.935897435897436,0.6078813747735402,624,,,,,
S305,Isakson (R-GA),R,GA,112,0.9178947368421052,0.5283703625684792,475,,,,,
S305,Isakson (R-GA),R,GA,113,0.8807631160572337,0.6145811892893521,629,,,,,
S305,Isakson (R-GA),R,GA,114,0.939516129032258,0.635413894192986,496,,,,,
S305,Isakson (R-GA),R,GA,115,0.9788867562380038,0.8436231914701338,521,,,,,
S305,Isakson (R-GA),R,GA,116,0.9824561403508772,0.8584164105010496,285,,,,,
S306,Menendez (D-NJ),D,NJ,110,0.958139534883721,0.7537126960260065,645,,,,,
S306,Menendez (D-NJ),D,NJ,111,0.967930029154519,0.7458176344657268,686,,,,,
S306,Menendez (D-NJ),D,NJ,112,0.9640591966173362,0.7772914275673662,473,,,,,
S306,Menendez (D-NJ),D,NJ,113,0.9861325115562404,0.893555595491488,649,,,,,
S306,Menendez (D-NJ),D,NJ,114,0.9371196754563894,0.7510872715555794,493,,,,,
S306,Menendez (D-NJ),D,NJ,115,0.9181636726546906,0.6654310071877045,501,,,,,
S306,Menendez (D-NJ),D,NJ,116,0.908835904628331,0.6281508686041951,713,,,,,
S306,Menendez (D-NJ),D,NJ,117,0.9887892376681614,0.9498120684516286,892,,,,,
S306,Menendez (D-NJ),D,NJ,118,0.9655870445344128,0.890497960558804,494,,,,,
S307,Brown (D-OH),D,OH,110,0.9643962848297214,0.7613555630447364,646,,,,,
S307,Brown (D-OH),D,OH,111,0.9723837209302324,0.7499619720071612,688,,,,,
S307,Brown (D-OH),D,OH,112,0.9520833333333332,0.7839518004888534,480,,,,,
S307,Brown (D-OH),D,OH,113,0.9783616692426584,0.8919757387983226,647,,,,,
S307,Brown (D-OH),D,OH,114,0.9490835030549898,0.7614573065352748,491,,,,,
S307,Brown (D-OH),D,OH,115,0.9451114922813036,0.6809307731191129,583,,,,,
S307,Brown (D-OH),D,OH,116,0.9079320113314449,0.6284857114826895,706,,,,,
S307,Brown (D-OH),D,OH,117,0.9945235487404164,0.9492225776207706,913,,,,,
S307,Brown (D-OH),D,OH,118,0.9703264094955488,0.902965881775615,674,,,,,
S308,Cardin (D-MD),D,MD,110,0.9754224270353302,0.7596379301671129,651,,,,,
S308,Cardin (D-MD),D,MD,111,0.9770114942528736,0.7512170452907369,696,,,,,
S308,Cardin (D-MD),D,MD,112,0.9731958762886598,0.7823825391252706,485,,,,,
S308,Cardin (D-MD),D,MD,113,0.992354740061162,0.8946582502191294,654,,,,,
S308,Cardin (D-MD),D,MD,114,0.9721115537848606,0.7585573413158848,502,,,,,
S308,Cardin (D-MD),D,MD,115,0.9637931034482758,0.6782344225396061,580,,,,,
S308,Cardin (D-MD),D,MD,116,0.9445234708392604,0.6345540504914144,703,,,,,
S308,Cardin (D-MD),D,MD,117,0.9934282584884996,0.949169540991712,913,,,,,
S308,Cardin (D-MD),D,MD,118,0.9834834834834836,0.905224732641254,666,,,,,
S309,Casey (D-PA),D,PA,110,0.9466463414634146,0.7533112124993048,656,,,,,
S309,Casey (D-PA),D,PA,111,0.966906474820144,0.744894253733429,695,,,,,
S309,Casey (D-PA),D,PA,112,0.941544885177453,0.7763095993092798,479,,,,,
S309,Casey (D-PA),D,PA,113,0.976452119309262,0.8894724683365397,637,,,,,
S309,Casey (D-PA),D,PA,114,0.9295774647887324,0.7445106933107314,497,,,,,
S309,Casey (D-PA),D,PA,115,0.952054794520548,0.6787296692843756,584,,,,,
S309,Casey (D-PA),D,PA,116,0.9442896935933148,0.6294087622018443,718,,,,,
S309,Casey (D-PA),D,PA,117,0.9944994499449944,0.9471877538294234,909,,,,,
S309,Casey (D-PA),D,PA,118,0.987987987987988,0.9103744703264464,666,,,,,
S310,Corker (R-TN),R,TN,110,0.8792569659442725,0.5093458426446585,646,,,,,
S310,Corker (R-TN),R,TN,111,0.8885672937771346,0.6203666603635214,691,,,,,
S310,Corker (R-TN),R,TN,112,0.8888888888888888,0.5268930584303072,477,,,,,
S310,Corker (R-TN),R,TN,113,0.8689547581903276,0.6035674180850353,641,,,,,
S310,Corker (R-TN),R,TN,114,0.8934426229508197,0.6233806285840188,488,,,,,
S310,Corker (R-TN),R,TN,115,0.9413854351687388,0.8374797772651986,563,,,,,
S311,Klobuchar (D-MN),D,MN,110,0.9445300462249616,0.7534337122926673,649,,,,,
S311,Klobuchar (D-MN),D,MN,111,0.9159420289855073,0.7289764985584716,690,,,,,
S311,Klobuchar (D-MN),D,MN,112,0.9400826446280992,0.7747276885467109,484,,,,,
S311,Klobuchar (D-MN),D,MN,113,0.9861963190184048,0.8935191545876444,652,,,,,
S311,Klobuchar (D-MN),D,MN,114,0.9473684210526316,0.7570742944234898,494,,,,,
S311,Klobuchar (D-MN),D,MN,115,0.9656357388316152,0.6800481323416202,582,,,,,
S311,Klobuchar (D-MN),D,MN,116,0.8467583497053045,0.637740936351772,509,,,,,
S311,Klobuchar (D-MN),D,MN,117,0.9923161361141604,0.9493131613161924,911,,,,,
S311,Klobuchar (D-MN),D,MN,118,0.9910846953937592,0.9085093606361624,673,,,,,
S311,Klobuchar (D-MN),D,MN,119,0.9202898550724636,0.7515757383214369,276,,,,,
S312,McCaskill (D-MO),D,MO,110,0.8466353677621283,0.7069690090337792,639,,,,,
S312,McCaskill (D-MO),D,MO,111,0.8117647058823529,0.6649907664539574,680,,,,,
S312,McCaskill (D-MO),D,MO,112,0.8571428571428571,0.7297593408149947,469,,,,,
S312,McCaskill (D-MO),D,MO,113,0.9532258064516128,0.8775254093731304,620,,,,,
S312,McCaskill (D-MO),D,MO,114,0.85625,0.7230831868648154,480,,,,,
S312,McCaskill (D-MO),D,MO,115,0.8433098591549296,0.6448872999698322,568,,,,,
S314,Tester (D-MT),D,MT,110,0.8952234206471494,0.7368884002420263,649,,,,,
S314,Tester (D-MT),D,MT,111,0.9289855072463769,0.7356460497817668,690,,,,,
S314,Tester (D-MT),D,MT,112,0.9109730848861284,0.7606894625271221,483,,,,,
S314,Tester (D-MT),D,MT,113,0.946153846153846,0.8729254221117022,650,,,,,
S314,Tester (D-MT),D,MT,114,0.8962075848303394,0.7310230407717035,501,,,,,
S314,Tester (D-MT),D,MT,115,0.8793103448275862,0.6591492022783244,580,,,,,
S314,Tester (D-MT),D,MT,116,0.9152298850574712,0.6246233316646388,696,,,,,
S314,Tester (D-MT),D,MT,117,0.975027144408252,0.9389532027846508,921,,,,,
S314,Tester (D-MT),D,MT,118,0.943939393939394,0.8840469305276502,660,,,,,
S315,Webb (D-VA),D,VA,110,0.9106317411402156,0.7422016185890612,649,,,,,
S315,Webb (D-VA),D,VA,111,0.8719068413391557,0.7056865868118709,687,,,,,
S315,Webb (D-VA),D,VA,112,0.9053763440860216,0.7534174519061484,465,,,,,
S316,Whitehouse (D-RI),D,RI,110,0.9571209800918836,0.7532523359300505,653,,,,,
S316,Whitehouse (D-RI),D,RI,111,0.9692532942898976,0.7508958446535989,683,,,,,
S316,Whitehouse (D-RI),D,RI,112,0.9565217391304348,0.7821334857044695,483,,,,,
S316,Whitehouse (D-RI),D,RI,113,0.9799691833590138,0.8921097014349919,649,,,,,
S316,Whitehouse (D-RI),D,RI,114,0.956,0.7591409609730068,500,,,,,
S316,Whitehouse (D-RI),D,RI,115,0.9483648881239244,0.6807554580636644,581,,,,,
S316,Whitehouse (D-RI),D,RI,116,0.9333333333333332,0.6353028638914769,660,,,,,
S316,Whitehouse (D-RI),D,RI,117,0.9934138309549944,0.9477485880226296,911,,,,,
S316,Whitehouse (D-RI),D,RI,118,0.9940209267563528,0.911185254154542,669,,,,,
S316,Whitehouse (D-RI),D,RI,119,0.9770114942528736,0.7646160537996786,261,,,,,
S317,Barrasso (R-WY),R,WY,110,0.8627906976744186,0.4997968857366399,430,,,,,
S317,Barrasso (R-WY),R,WY,111,0.9482758620689656,0.6351025990179342,696,,,,,
S317,Barrasso (R-WY),R,WY,112,0.9159663865546218,0.5325573784199987,476,,,,,
S317,Barrasso (R-WY),R,WY,113,0.9247311827956988,0.6230314746175539,651,,,,,
S317,Barrasso (R-WY),R,WY,114,0.940119760479042,0.6380582004887076,501,,,,,
S317,Barrasso (R-WY),R,WY,115,0.9675213675213676,0.847574068085551,585,,,,,
S317,Barrasso (R-WY),R,WY,116,0.9638386648122392,0.853743260028754,719,,,,,
S317,Barrasso (R-WY),R,WY,117,0.9444444444444444,0.5623050576129361,828,,,,,
S317,Barrasso (R-WY),R,WY,118,0.9666666666666668,0.630365866576847,570,,,,,
S317,Barrasso (R-WY),R,WY,119,0.9927536231884058,0.9458015885257574,276,,,,,
S318,Wicker (R-MS),R,MS,110,0.9019607843137256,0.5086146004301659,204,,,,,
S318,Wicker (R-MS),R,MS,111,0.9097525473071324,0.6275228877055092,687,,,,,
S318,Wicker (R-MS),R,MS,112,0.8813559322033898,0.5220073372689367,472,,,,,
S318,Wicker (R-MS),R,MS,113,0.9109375,0.619036715734817,640,,,,,
S318,Wicker (R-MS),R,MS,114,0.9429735234215886,0.6371839626130492,491,,,,,
S318,Wicker (R-MS),R,MS,115,0.9794520547945206,0.8507514097659578,584,,,,,
S318,Wicker (R-MS),R,MS,116,0.9860724233983288,0.8541542774236066,718,,,,,
S318,Wicker (R-MS),R,MS,117,0.8767876787678768,0.5436562919139786,909,,,,,
S318,Wicker (R-MS),R,MS,118,0.9239940387481372,0.5882885793444169,671,,,,,
S318,Wicker (R-MS),R,MS,119,0.9963503649635036,0.947115539836828,274,,,,,
S319,Begich (D-AK),D,AK,111,0.9377777777777778,0.7355727780113518,675,,,,,
S319,Begich (D-AK),D,AK,112,0.9201680672268908,0.7667380641077419,476,,,,,
S319,Begich (D-AK),D,AK,113,0.9572368421052632,0.882786196477362,608,,,,,
S320,Hagan (D-NC),D,NC,111,0.9112081513828238,0.7270701285581642,687,,,,,
S320,Hagan (D-NC),D,NC,112,0.920335429769392,0.7695161366053029,477,,,,,
S320,Hagan (D-NC),D,NC,113,0.9484375,0.8753255143348181,640,,,,,
S321,Johanns (R-NE),R,NE,111,0.9234234234234234,0.6370106984095945,666,,,,,
S321,Johanns (R-NE),R,NE,112,0.8739669421487604,0.5237112626697915,484,,,,,
S321,Johanns (R-NE),R,NE,113,0.9208400646203554,0.6143756969015048,619,,,,,
S322,Merkley (D-OR),D,OR,111,0.9566473988439308,0.7459681910888347,692,,,,,
S322,Merkley (D-OR),D,OR,112,0.9352818371607516,0.7714116310390537,479,,,,,
S322,Merkley (D-OR),D,OR,113,0.9675925925925926,0.8829073809020291,648,,,,,
S322,Merkley (D-OR),D,OR,114,0.9336016096579476,0.7484538328968835,497,,,,,
S322,Merkley (D-OR),D,OR,115,0.8417391304347827,0.6483914146148508,575,,,,,
S322,Merkley (D-OR),D,OR,116,0.820476858345021,0.6067265928158438,713,,,,,
S322,Merkley (D-OR),D,OR,117,0.9807909604519774,0.942228397283686,885,,,,,
S322,Merkley (D-OR),D,OR,118,0.946268656716418,0.8905186555950977,670,,,,,
S322,Merkley (D-OR),D,OR,119,0.9452554744525548,0.7559452216897345,274,,,,,
S323,Risch (R-ID),R,ID,111,0.9435600578871202,0.6359421837932325,691,,,,,
S323,Risch (R-ID),R,ID,112,0.8731501057082452,0.5163126966841963,473,,,,,
S323,Risch (R-ID),R,ID,113,0.8928571428571429,0.6182814616769717,644,,,,,
S323,Risch (R-ID),R,ID,114,0.8995983935742972,0.6238933922931404,498,,,,,
S323,Risch (R-ID),R,ID,115,0.953528399311532,0.8459549176130079,581,,,,,
S323,Risch (R-ID),R,ID,116,0.9614835948644792,0.851307382285319,701,,,,,
S323,Risch (R-ID),R,ID,117,0.9100467289719626,0.5509542617059713,856,,,,,
S323,Risch (R-ID),R,ID,118,0.922077922077922,0.6108926554009755,616,,,,,
S323,Risch (R-ID),R,ID,119,0.9963636363636365,0.945605437261956,275,,,,,
S324,Shaheen (D-NH),D,NH,111,0.9517543859649122,0.7461403089311175,684,,,,,
S324,Shaheen (D-NH),D,NH,112,0.9604989604989606,0.7836358180202121,481,,,,,
S324,Shaheen (D-NH),D,NH,113,0.9753846153846154,0.8853048955435429,650,,,,,
S324,Shaheen (D-NH),D,NH,114,0.9437751004016064,0.7559481390776863,498,,,,,
S324,Shaheen (D-NH),D,NH,115,0.925925925925926,0.6735236632875384,567,,,,,
S324,Shaheen (D-NH),D,NH,116,0.9113924050632912,0.6256188533977901,711,,,,,
S324,Shaheen (D-NH),D,NH,117,0.9908675799086758,0.9475176699773212,876,,,,,
S324,Shaheen (D-NH),D,NH,118,0.986322188449848,0.9096492968144824,658,,,,,
S324,Shaheen (D-NH),D,NH,119,0.8241758241758241,0.7174729449686387,273,,,,,
S325,Udall (D-CO),D,CO,111,0.9246376811594202,0.7335508162280352,690,,,,,
S325,Udall (D-CO),D,CO,112,0.9350104821802936,0.7712448023382499,477,,,,,
S325,Udall (D-CO),D,CO,113,0.9838709677419356,0.8910163887428719,620,,,,,
S326,Udall (D-NM),D,NM,111,0.9623188405797102,0.7487385064048296,690,,,,,
S326,Udall (D-NM),D,NM,112,0.9725158562367864,0.7827673688996265,473,,,,,
S326,Udall (D-NM),D,NM,113,0.981679389312977,0.8943736725859335,655,,,,,
S326,Udall (D-NM),D,NM,114,0.9578313253012049,0.7598141612415774,498,,,,,
S326,Udall (D-NM),D,NM,115,0.929188255613126,0.6720959418073004,579,,,,,
S326,Udall (D-NM),D,NM,116,0.924822695035461,0.6347758223839849,705,,,,,
S327,Warner (D-VA),D,VA,111,0.9214814814814816,0.7332036241166554,675,,,,,
S327,Warner (D-VA),D,VA,112,0.9330453563714904,0.7693666337973611,463,,,,,
